comment,rating,company_name,company_logo,company_website
Hi I booked Handy last monute last friday because my usual cleaning service was unavailable. The person who came by really did not do much at all. I couldnt tell when i got home later that the apartment had been cleaned. She just did bare minimum ..infact I asked her to fold clothes that had already been laundered and she said to me at the end of the 3 hour service that she didnt have time. With the way the apartment was cleaned I didnt know why she might have run out of time. I have a nanny at home who also said that the cleaning service was not thorough at all.,0,Handy,//s3-eu-west-1.amazonaws.com/tpd/logos/5433b34200006400057ac616/0x0.png,http://www.handy.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I bought 70 yards of Hotmark Revolution and specifically asked (more than once) if the 70 yards would be on one roll continuous-not cut. My order came in three pieces- 1 yard, 49 yards, and 20 yards. I really should get some kind of credit back because of the major inconvenience and being mislead!!!!",0,Pro World,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5193274300006400052cb675/198x149.png,http://www.proworldinc.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Personally I think the system these companies including CB is terrible for the job hunter. 90% of the jobs I apply for I am either qualified or over qualified for and I barely ever hear a good response.. All of these positions go thru recruiters most of which are kids right out of college and they don't have a clue about experience or intelligence.  Its sad because I see jobs on here left for months at a time that I am qualified for. But if these guys fill the positions they wouldn't have a job they claim that they do.,0,CareerBuilder,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/542c8d2600006400057aad04/198x149.png,http://www.careerbuilder.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
The case was junk. The permanent stand on the back was terribly made. The magnetic  strip was not strong enough to keep it closed. My son through it in the trash. Not worth sending back. It would cost more in the long run.,0,Cellular Outfitter,//s3-eu-west-1.amazonaws.com/tpd/screenshots/48e8f29e000064000503bbf3/198x149.png,http://www.cellularoutfitter.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Have never encountered a problem With Miles Kimball.  Kept me informed on my order and shipment.  Easy web sight to use.  Overall a good experience.,0,Miles Kimball,//s3-eu-west-1.amazonaws.com/tpd/screenshots/496b0cf2000064000504082e/198x149.png,https://www.mileskimball.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Less than half of what I ordered was legit...done with this site!,0,Tophatter,//s3-eu-west-1.amazonaws.com/tpd/logos/5740843f0000ff00058d2ad7/0x0.png,https://tophatter.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
If I could give a zero star rating I would because Tobi is the worst business I have ever done business with!!! And I will forever wish I hadn't. Terrible service and terrible company. Thanks for ruining my formal. It's your fault I didn't have a dress and you didn't do anything to fix the problems you caused. So thanks for nothing Tobi.,0,Tobi,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/46d6c4a2000064000500e282/198x149.png,http://www.tobi.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"internet is very, very slow and disconnects often.  Looking to check out another provider",0,HughesNet,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4f590cc80000640005137cef/198x149.png,http://hughesnet.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
The collar was too big. I did measure. My dog got free of the collar and chewed the clasp. A wast of a lot of money I bought a Groupon for 4 dollars but something happened and i paid another 27 dollars for the collar with shipping costs. I tried to explain to customer service bur i kept getting referred to another site. No one ever resonded.,0,Qualtry,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5aa4d1cfa707cb0001716e02/198x149.png,http://qualtry.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Quality good but they charged me $30 for nothing and then when I called they told me that I can buy something with the same $30 and free shipping and when I try to buy they charge the shipping too. Also they don’t have any costumer service in Spanish 😏,0,FabKids,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5198558f000064000535a7d7/198x149.png,http://www.fabkids.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"We checked out the car at night time, and the check-out agent went around the car with us to look for any previous damage. He used the flashlight on his phone, which, at the time, seemed ok. With nothing to report, we went on our merry way. When we returned the car, the check-in agent scoured the car with a fine tooth comb and found a scratch on the underside of the bumper, let me repeat, a scratch on the underside of the bumper. We were charged about $400 US for the damage. Completely unreasonable. Every other customer in line with me at the check-out counter was also being charged for damage of some sort or another. Do not rent from this company.",0,Kemwel,//s3-eu-west-1.amazonaws.com/tpd/logos/560559d10000ff000583b46e/0x0.png,http://www.kemwel.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Very disappointed in the two products purchased. Sizing on the skirt was off and ended up being far too large and the top purchased had a broken chain upon arrival (FINAL SALE PRODUCT - Clearly for obvious reasons now). I used tweezers in attempt to fix it and then the chain mail began to break off as well. Would not recommend shopping with Tobi.,0,Tobi,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/46d6c4a2000064000500e282/198x149.png,http://www.tobi.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"The problem we had is the advertised rebate on a tv was not honored! We waited forever to hear anything about the rebate we sent in for, then finally they tell us it was denied. We called to talk to them about it and they said that  ""we forgot to send in a certain number with our info"", which we know for a fact we sent everything they asked for, because we made a checklist of everything they needed. The customer service lady we talked to was no help, so we asked to speak with her supervisor and she simpy said ""no"" and hung up on us. After checking other peoples reviews with this company we found out they ALWAYS have an excuse to not grant you your rebates. I don't see how a company can do this many bad things to so many people, yet still be in business! Its ridiculous!",0,TigerDirect,//s3-eu-west-1.amazonaws.com/tpd/logos/46d4994a000064000500c700/0x0.png,http://www.tigerdirect.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Sucks!!  Yesterday I needed to contact Handy by phone to discuss a situation that could not be handled online.  For this particular situation I needed a live person to interact with to solve a problem.  Their web site had no such phone number offered.  All they had was a bunch of preset questions on preset drop down menus.  Meaning I was shoveled into certain categories determined only by them, and within these categories were only certain questions also only determined by them.  There was no place (as many other online companies have) for free comments by me, questions to ask not covered by ""those above,"" and for sure, no way to contact them on my own with my own particular concerns.  Indeed using their web site to get my particular concern/question answered was a nightmare-the worst I have ever encountered from an online company, and I have experienced many online companies.  I am looking to disengage myself from these people as soon as I can.",0,Handy,//s3-eu-west-1.amazonaws.com/tpd/logos/5433b34200006400057ac616/0x0.png,http://www.handy.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Prices  advertised were not the same when booking flight,0,LatinOFare,//s3-eu-west-1.amazonaws.com/tpd/screenshots/55ac71950000ff0005813015/198x149.png,http://www.latinofare.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
They pulled the wrong tooth ripped my gums and bruised my jaw bone it was a traumatic experience I have a partial waiting for me to pick up and I don't even want to go back in there to get it I DO NOT recommend,0,Affordable Dentures,//s3-eu-west-1.amazonaws.com/tpd/logos/5a1c46a20000ff0005b1aff0/0x0.png,http://www.affordabledentures.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I really like the prices and product selection, but they take over a week just to ship the products, them another week to receive, and I live in a major US city.",0,Pharmapacks,//s3-eu-west-1.amazonaws.com/tpd/logos/5564a1a10000ff00057fac39/0x0.png,http://pharmapacks.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
After 5 hours into the class (last module) their crappy voice recognition system stopped working - they switched me to the keystoke (why no mention of this earlier?) but said I had to take the whole class over blaming it on NYs law.  Escalated the call to someone who would 'get right back' to me who email about 8 hours later that they couldn't do anything. Complete waste of 5 hours,0,iDriveSafely,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4d993b5200006400050f6c6a/198x149.png,http://www.idrivesafely.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
